Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object7375_D,Instance1,671,-24,70,0.69,Instance2,671,-22,70,0.29,Instance3,671,-4,70,0.02
Object7376_D,Instance1,15,-10,180,0.29,Instance2,15,-26,180,0.4,Instance3,15,-22,180,0.32
Object7377_D,Instance1,686,-12,150,0.35,Instance2,686,-45,150,0.49,Instance3,686,-33,150,0.16
Object7378_D,Instance1,110,-19,140,0.22,Instance2,110,-32,140,0.29,Instance3,110,-25,140,0.5
Object7379_D,Instance1,349,-43,200,0.45,Instance2,349,-29,200,0.54,Instance3,349,-43,200,0.01
Object7380_D,Instance1,141,-4,80,0.42,Instance2,141,-37,80,0.37,Instance3,141,-30,80,0.21
Object7381_D,Instance1,946,-41,140,0.03,Instance2,946,-21,140,0.84,Instance3,946,-1,140,0.13
Object7382_D,Instance1,933,-25,70,0.14,Instance2,933,-32,70,0.1,Instance3,933,-26,70,0.76
Object7383_D,Instance1,250,-50,120,0.65,Instance2,250,-41,120,0.09,Instance3,250,-23,120,0.26
Object7384_D,Instance1,432,-14,110,0.28,Instance2,432,-38,110,0.51,Instance3,432,-41,110,0.21
Object7385_D,Instance1,988,-49,130,0.93,Instance2,988,-40,130,0.06,Instance3,988,-11,130,0.01
Object7386_D,Instance1,420,-8,180,0.91,Instance2,420,-43,180,0.0,Instance3,420,-36,180,0.09
Object7387_D,Instance1,597,-32,20,0.43,Instance2,597,-10,20,0.49,Instance3,597,-8,20,0.07
Object7388_D,Instance1,233,-24,190,0.14,Instance2,233,-48,190,0.6,Instance3,233,-32,190,0.26
Object7389_D,Instance1,711,-50,40,0.49,Instance2,711,-41,40,0.11,Instance3,711,-10,40,0.39
Object7390_D,Instance1,459,-24,170,0.2,Instance2,459,-9,170,0.73,Instance3,459,-17,170,0.07
Object7391_D,Instance1,309,-50,150,0.76,Instance2,309,-4,150,0.0,Instance3,309,-9,150,0.24
Object7392_D,Instance1,76,-10,180,0.95,Instance2,76,-36,180,0.04,Instance3,76,-25,180,0.01
Object7393_D,Instance1,121,-11,100,0.51,Instance2,121,-5,100,0.31,Instance3,121,-8,100,0.18
Object7394_D,Instance1,3,-21,200,0.98,Instance2,3,-49,200,0.01,Instance3,3,-10,200,0.01
Object7395_D,Instance1,861,-45,110,0.87,Instance2,861,-5,110,0.05,Instance3,861,-16,110,0.09
Object7396_D,Instance1,325,-37,160,0.1,Instance2,325,-16,160,0.67,Instance3,325,-19,160,0.23
Object7397_D,Instance1,687,-49,180,0.96,Instance2,687,-19,180,0.01,Instance3,687,-35,180,0.03
Object7398_D,Instance1,344,-13,60,0.3,Instance2,344,-6,60,0.49,Instance3,344,-19,60,0.21
Object7399_D,Instance1,788,-9,70,0.19,Instance2,788,-8,70,0.54,Instance3,788,-21,70,0.27
Object7400_D,Instance1,11,-45,140,0.26,Instance2,11,-36,140,0.38,Instance3,11,-42,140,0.36
Object7401_D,Instance1,919,-45,180,0.26,Instance2,919,-35,180,0.32,Instance3,919,-3,180,0.42
Object7402_D,Instance1,951,-48,120,0.8,Instance2,951,-41,120,0.13,Instance3,951,-36,120,0.07
Object7403_D,Instance1,150,-35,10,0.16,Instance2,150,-17,10,0.3,Instance3,150,-21,10,0.54
Object7404_D,Instance1,113,-25,70,0.46,Instance2,113,-45,70,0.47,Instance3,113,-48,70,0.07
Object7405_D,Instance1,352,-38,160,0.07,Instance2,352,-40,160,0.9,Instance3,352,-43,160,0.04
Object7406_D,Instance1,227,-26,10,0.91,Instance2,227,-37,10,0.05,Instance3,227,-3,10,0.04
Object7407_D,Instance1,660,-31,40,0.01,Instance2,660,-11,40,0.32,Instance3,660,-9,40,0.67
Object7408_D,Instance1,124,-8,70,0.38,Instance2,124,-21,70,0.43,Instance3,124,-42,70,0.19
Object7409_D,Instance1,804,-29,60,0.27,Instance2,804,-19,60,0.67,Instance3,804,-25,60,0.06
Object7410_D,Instance1,224,-10,90,0.39,Instance2,224,-25,90,0.36,Instance3,224,-18,90,0.25
Object7411_D,Instance1,61,-50,150,0.13,Instance2,61,-27,150,0.59,Instance3,61,-35,150,0.28
Object7412_D,Instance1,277,-23,130,0.94,Instance2,277,-7,130,0.05,Instance3,277,-45,130,0.01
Object7413_D,Instance1,491,-29,200,0.16,Instance2,491,-30,200,0.56,Instance3,491,-30,200,0.28
Object7414_D,Instance1,584,-48,150,0.4,Instance2,584,-45,150,0.19,Instance3,584,-39,150,0.41
Object7415_D,Instance1,824,-21,170,0.6,Instance2,824,-46,170,0.4,Instance3,824,-40,170,0.01
Object7416_D,Instance1,914,-41,170,0.01,Instance2,914,-6,170,0.32,Instance3,914,-34,170,0.67
Object7417_D,Instance1,344,-26,40,0.07,Instance2,344,-33,40,0.62,Instance3,344,-33,40,0.31
Object7418_D,Instance1,456,-29,10,0.67,Instance2,456,-44,10,0.18,Instance3,456,-17,10,0.15
Object7419_D,Instance1,723,-19,20,0.54,Instance2,723,-46,20,0.17,Instance3,723,-35,20,0.29
Object7420_D,Instance1,300,-42,40,0.92,Instance2,300,-11,40,0.06,Instance3,300,-33,40,0.02
Object7421_D,Instance1,610,-10,70,0.98,Instance2,610,-41,70,0.0,Instance3,610,-16,70,0.02
Object7422_D,Instance1,107,-5,170,0.42,Instance2,107,-38,170,0.1,Instance3,107,-33,170,0.49
Object7423_D,Instance1,808,-24,180,0.93,Instance2,808,-19,180,0.05,Instance3,808,-3,180,0.02
Object7424_D,Instance1,957,-47,170,0.63,Instance2,957,-10,170,0.13,Instance3,957,-1,170,0.23
Object7425_D,Instance1,925,-6,150,0.78,Instance2,925,-28,150,0.19,Instance3,925,-46,150,0.04
Object7426_D,Instance1,956,-44,180,0.45,Instance2,956,-34,180,0.33,Instance3,956,-42,180,0.22
Object7427_D,Instance1,19,-21,170,0.47,Instance2,19,-23,170,0.07,Instance3,19,-46,170,0.46
Object7428_D,Instance1,903,-8,30,0.98,Instance2,903,-27,30,0.02,Instance3,903,-14,30,0.0
Object7429_D,Instance1,369,-11,130,0.62,Instance2,369,-32,130,0.05,Instance3,369,-36,130,0.33
Object7430_D,Instance1,448,-20,70,0.17,Instance2,448,-9,70,0.65,Instance3,448,-34,70,0.18
Object7431_D,Instance1,174,-8,60,0.94,Instance2,174,-7,60,0.05,Instance3,174,-3,60,0.0
Object7432_D,Instance1,787,-13,80,0.1,Instance2,787,-24,80,0.81,Instance3,787,-17,80,0.09
Object7433_D,Instance1,641,-16,30,0.03,Instance2,641,-24,30,0.23,Instance3,641,-10,30,0.74
Object7434_D,Instance1,323,-22,170,0.63,Instance2,323,-9,170,0.09,Instance3,323,-16,170,0.28
Object7435_D,Instance1,566,-21,190,0.09,Instance2,566,-18,190,0.51,Instance3,566,-35,190,0.4
Object7436_D,Instance1,793,-32,180,0.97,Instance2,793,-1,180,0.01,Instance3,793,-48,180,0.02
Object7437_D,Instance1,64,-19,110,0.28,Instance2,64,-18,110,0.31,Instance3,64,-16,110,0.41
Object7438_D,Instance1,172,-44,130,0.08,Instance2,172,-15,130,0.26,Instance3,172,-38,130,0.66
Object7439_D,Instance1,822,-2,200,0.6,Instance2,822,-10,200,0.34,Instance3,822,-31,200,0.05
Object7440_D,Instance1,914,-44,70,0.94,Instance2,914,-9,70,0.03,Instance3,914,-46,70,0.03
Object7441_D,Instance1,405,-6,60,0.57,Instance2,405,-7,60,0.18,Instance3,405,-23,60,0.25
Object7442_D,Instance1,611,-49,80,0.99,Instance2,611,-26,80,0.01,Instance3,611,-45,80,0.0
Object7443_D,Instance1,228,-48,140,0.49,Instance2,228,-2,140,0.05,Instance3,228,-26,140,0.46
Object7444_D,Instance1,754,-13,200,0.15,Instance2,754,-6,200,0.78,Instance3,754,-19,200,0.06
Object7445_D,Instance1,445,-33,90,0.8,Instance2,445,-16,90,0.05,Instance3,445,-13,90,0.15
Object7446_D,Instance1,100,-11,20,0.84,Instance2,100,-33,20,0.15,Instance3,100,-30,20,0.01
Object7447_D,Instance1,138,-36,60,0.5,Instance2,138,-11,60,0.13,Instance3,138,-42,60,0.37
Object7448_D,Instance1,666,-46,20,0.8,Instance2,666,-1,20,0.13,Instance3,666,-31,20,0.07
Object7449_D,Instance1,596,-15,100,0.87,Instance2,596,-49,100,0.1,Instance3,596,-49,100,0.03
Object7450_D,Instance1,362,-12,20,0.75,Instance2,362,-33,20,0.23,Instance3,362,-30,20,0.02
Object7451_D,Instance1,111,-31,130,0.7,Instance2,111,-42,130,0.28,Instance3,111,-7,130,0.02
Object7452_D,Instance1,138,-22,40,0.1,Instance2,138,-16,40,0.74,Instance3,138,-43,40,0.16
Object7453_D,Instance1,931,-45,10,0.72,Instance2,931,-19,10,0.27,Instance3,931,-45,10,0.01
Object7454_D,Instance1,431,-31,190,0.96,Instance2,431,-19,190,0.03,Instance3,431,-27,190,0.01
Object7455_D,Instance1,600,-14,20,0.85,Instance2,600,-14,20,0.03,Instance3,600,-28,20,0.12
Object7456_D,Instance1,245,-26,40,0.72,Instance2,245,-18,40,0.26,Instance3,245,-3,40,0.02
Object7457_D,Instance1,525,-17,180,0.45,Instance2,525,-17,180,0.36,Instance3,525,-17,180,0.18
Object7458_D,Instance1,776,-22,30,0.89,Instance2,776,-32,30,0.08,Instance3,776,-4,30,0.03
Object7459_D,Instance1,637,-35,190,0.09,Instance2,637,-12,190,0.68,Instance3,637,-25,190,0.23
Object7460_D,Instance1,515,-16,60,0.09,Instance2,515,-35,60,0.68,Instance3,515,-39,60,0.23
Object7461_D,Instance1,24,-45,50,0.45,Instance2,24,-37,50,0.47,Instance3,24,-9,50,0.09
Object7462_D,Instance1,560,-1,190,0.24,Instance2,560,-27,190,0.24,Instance3,560,-47,190,0.53
Object7463_D,Instance1,509,-13,50,0.36,Instance2,509,-49,50,0.57,Instance3,509,-22,50,0.07
Object7464_D,Instance1,712,-13,120,0.69,Instance2,712,-14,120,0.05,Instance3,712,-24,120,0.26
Object7465_D,Instance1,134,-42,10,0.83,Instance2,134,-23,10,0.06,Instance3,134,-10,10,0.1
Object7466_D,Instance1,545,-16,30,0.87,Instance2,545,-37,30,0.08,Instance3,545,-15,30,0.05
Object7467_D,Instance1,296,-49,30,0.72,Instance2,296,-2,30,0.01,Instance3,296,-47,30,0.26
Object7468_D,Instance1,612,-15,90,0.84,Instance2,612,-9,90,0.11,Instance3,612,-17,90,0.05
Object7469_D,Instance1,990,-44,70,0.33,Instance2,990,-1,70,0.55,Instance3,990,-43,70,0.12
Object7470_D,Instance1,491,-30,190,0.43,Instance2,491,-26,190,0.29,Instance3,491,-50,190,0.28
Object7471_D,Instance1,199,-42,90,0.5,Instance2,199,-22,90,0.25,Instance3,199,-8,90,0.25
Object7472_D,Instance1,901,-43,60,0.24,Instance2,901,-48,60,0.45,Instance3,901,-49,60,0.31
Object7473_D,Instance1,528,-39,120,0.78,Instance2,528,-7,120,0.14,Instance3,528,-8,120,0.09
Object7474_D,Instance1,857,-11,10,0.05,Instance2,857,-13,10,0.69,Instance3,857,-41,10,0.26
Object7475_D,Instance1,24,-25,70,0.81,Instance2,24,-28,70,0.18,Instance3,24,-9,70,0.01
Object7476_D,Instance1,353,-23,110,0.86,Instance2,353,-17,110,0.03,Instance3,353,-37,110,0.11
Object7477_D,Instance1,421,-5,100,0.58,Instance2,421,-49,100,0.11,Instance3,421,-12,100,0.31
Object7478_D,Instance1,33,-39,10,0.43,Instance2,33,-43,10,0.55,Instance3,33,-37,10,0.02
Object7479_D,Instance1,717,-8,20,0.22,Instance2,717,-27,20,0.26,Instance3,717,-49,20,0.52
Object7480_D,Instance1,719,-5,40,0.96,Instance2,719,-40,40,0.0,Instance3,719,-22,40,0.03
Object7481_D,Instance1,930,-6,130,0.92,Instance2,930,-11,130,0.06,Instance3,930,-7,130,0.02
Object7482_D,Instance1,503,-34,30,0.37,Instance2,503,-8,30,0.32,Instance3,503,-44,30,0.31
Object7483_D,Instance1,5,-8,50,0.46,Instance2,5,-13,50,0.11,Instance3,5,-23,50,0.43
Object7484_D,Instance1,373,-49,190,0.23,Instance2,373,-20,190,0.62,Instance3,373,-43,190,0.16
Object7485_D,Instance1,144,-13,50,0.73,Instance2,144,-36,50,0.07,Instance3,144,-43,50,0.2
Object7486_D,Instance1,419,-23,160,0.96,Instance2,419,-46,160,0.0,Instance3,419,-21,160,0.04
Object7487_D,Instance1,126,-41,180,0.86,Instance2,126,-2,180,0.13,Instance3,126,-8,180,0.02
Object7488_D,Instance1,211,-24,80,0.4,Instance2,211,-42,80,0.23,Instance3,211,-13,80,0.36
Object7489_D,Instance1,339,-35,90,0.67,Instance2,339,-38,90,0.0,Instance3,339,-48,90,0.33
Object7490_D,Instance1,826,-34,100,0.47,Instance2,826,-43,100,0.14,Instance3,826,-13,100,0.39
Object7491_D,Instance1,763,-24,80,0.72,Instance2,763,-32,80,0.06,Instance3,763,-45,80,0.22
Object7492_D,Instance1,192,-16,30,0.61,Instance2,192,-49,30,0.3,Instance3,192,-32,30,0.09
Object7493_D,Instance1,375,-44,110,0.72,Instance2,375,-18,110,0.16,Instance3,375,-2,110,0.12
Object7494_D,Instance1,580,-9,50,0.27,Instance2,580,-29,50,0.6,Instance3,580,-40,50,0.13
Object7495_D,Instance1,233,-30,200,0.04,Instance2,233,-47,200,0.53,Instance3,233,-9,200,0.43
Object7496_D,Instance1,858,-19,50,0.69,Instance2,858,-20,50,0.28,Instance3,858,-30,50,0.04
Object7497_D,Instance1,447,-31,180,0.02,Instance2,447,-31,180,0.76,Instance3,447,-38,180,0.22
Object7498_D,Instance1,150,-29,30,0.2,Instance2,150,-43,30,0.06,Instance3,150,-45,30,0.74
Object7499_D,Instance1,886,-12,70,0.07,Instance2,886,-41,70,0.49,Instance3,886,-44,70,0.44
Object7500_D,Instance1,59,-50,150,0.69,Instance2,59,-40,150,0.05,Instance3,59,-36,150,0.26
Object7501_D,Instance1,253,-23,70,0.2,Instance2,253,-15,70,0.67,Instance3,253,-19,70,0.12
Object7502_D,Instance1,999,-21,50,0.83,Instance2,999,-7,50,0.06,Instance3,999,-33,50,0.11
Object7503_D,Instance1,422,-20,80,0.27,Instance2,422,-47,80,0.18,Instance3,422,-50,80,0.55
Object7504_D,Instance1,681,-46,190,0.08,Instance2,681,-24,190,0.21,Instance3,681,-20,190,0.71
Object7505_D,Instance1,919,-25,80,0.99,Instance2,919,-7,80,0.01,Instance3,919,-43,80,0.0
Object7506_D,Instance1,964,-37,60,0.49,Instance2,964,-27,60,0.25,Instance3,964,-33,60,0.25
Object7507_D,Instance1,533,-19,20,0.33,Instance2,533,-10,20,0.21,Instance3,533,-20,20,0.46
Object7508_D,Instance1,930,-12,140,0.96,Instance2,930,-19,140,0.03,Instance3,930,-28,140,0.01
Object7509_D,Instance1,878,-30,80,0.13,Instance2,878,-15,80,0.78,Instance3,878,-42,80,0.08
Object7510_D,Instance1,68,-10,110,0.51,Instance2,68,-19,110,0.03,Instance3,68,-28,110,0.45
Object7511_D,Instance1,96,-48,110,0.08,Instance2,96,-6,110,0.45,Instance3,96,-42,110,0.47
Object7512_D,Instance1,562,-19,190,0.57,Instance2,562,-27,190,0.02,Instance3,562,-35,190,0.42
Object7513_D,Instance1,33,-2,80,0.43,Instance2,33,-32,80,0.21,Instance3,33,-35,80,0.36
Object7514_D,Instance1,736,-34,200,0.84,Instance2,736,-38,200,0.03,Instance3,736,-24,200,0.13
Object7515_D,Instance1,6,-39,200,0.37,Instance2,6,-5,200,0.24,Instance3,6,-36,200,0.39
Object7516_D,Instance1,905,-9,150,0.56,Instance2,905,-3,150,0.13,Instance3,905,-48,150,0.31
Object7517_D,Instance1,29,-28,30,0.19,Instance2,29,-4,30,0.81,Instance3,29,-14,30,0.01
Object7518_D,Instance1,230,-4,30,0.37,Instance2,230,-41,30,0.1,Instance3,230,-33,30,0.53
Object7519_D,Instance1,581,-47,90,0.59,Instance2,581,-8,90,0.01,Instance3,581,-6,90,0.4
Object7520_D,Instance1,784,-19,110,0.83,Instance2,784,-34,110,0.16,Instance3,784,-7,110,0.01
Object7521_D,Instance1,168,-4,80,0.23,Instance2,168,-48,80,0.04,Instance3,168,-12,80,0.74
Object7522_D,Instance1,438,-20,40,0.61,Instance2,438,-29,40,0.11,Instance3,438,-47,40,0.27
Object7523_D,Instance1,90,-43,30,0.3,Instance2,90,-44,30,0.69,Instance3,90,-49,30,0.01
Object7524_D,Instance1,299,-9,30,0.77,Instance2,299,-9,30,0.04,Instance3,299,-32,30,0.18
Object7525_D,Instance1,531,-11,30,0.3,Instance2,531,-32,30,0.2,Instance3,531,-16,30,0.5
Object7526_D,Instance1,835,-16,180,0.46,Instance2,835,-9,180,0.47,Instance3,835,-40,180,0.07
Object7527_D,Instance1,317,-30,70,0.67,Instance2,317,-40,70,0.3,Instance3,317,-45,70,0.03
Object7528_D,Instance1,565,-45,110,0.03,Instance2,565,-48,110,0.09,Instance3,565,-37,110,0.88
Object7529_D,Instance1,285,-14,70,0.93,Instance2,285,-31,70,0.07,Instance3,285,-22,70,0.0
Object7530_D,Instance1,547,-26,150,0.04,Instance2,547,-18,150,0.55,Instance3,547,-30,150,0.4
Object7531_D,Instance1,283,-25,160,0.14,Instance2,283,-40,160,0.28,Instance3,283,-48,160,0.58
Object7532_D,Instance1,345,-41,170,0.27,Instance2,345,-48,170,0.27,Instance3,345,-39,170,0.47
Object7533_D,Instance1,188,-12,100,0.41,Instance2,188,-13,100,0.59,Instance3,188,-13,100,0.0
Object7534_D,Instance1,999,-13,200,0.79,Instance2,999,-39,200,0.14,Instance3,999,-20,200,0.08
Object7535_D,Instance1,209,-49,40,0.28,Instance2,209,-36,40,0.54,Instance3,209,-49,40,0.19
Object7536_D,Instance1,491,-34,190,0.65,Instance2,491,-13,190,0.02,Instance3,491,-45,190,0.33
Object7537_D,Instance1,505,-8,20,0.92,Instance2,505,-28,20,0.03,Instance3,505,-41,20,0.05
Object7538_D,Instance1,38,-41,20,0.03,Instance2,38,-4,20,0.52,Instance3,38,-33,20,0.45
Object7539_D,Instance1,360,-40,100,0.73,Instance2,360,-42,100,0.26,Instance3,360,-41,100,0.01
Object7540_D,Instance1,427,-4,200,0.28,Instance2,427,-31,200,0.13,Instance3,427,-8,200,0.59
Object7541_D,Instance1,35,-38,100,1.0,Instance2,35,-7,100,0.0,Instance3,35,-16,100,0.0
Object7542_D,Instance1,488,-39,120,0.32,Instance2,488,-16,120,0.25,Instance3,488,-40,120,0.43
Object7543_D,Instance1,797,-38,40,0.32,Instance2,797,-29,40,0.12,Instance3,797,-30,40,0.56
Object7544_D,Instance1,275,-20,100,0.93,Instance2,275,-4,100,0.06,Instance3,275,-13,100,0.02
Object7545_D,Instance1,616,-3,150,0.26,Instance2,616,-36,150,0.7,Instance3,616,-21,150,0.05
Object7546_D,Instance1,126,-15,20,0.22,Instance2,126,-35,20,0.04,Instance3,126,-7,20,0.74
Object7547_D,Instance1,645,-9,30,0.57,Instance2,645,-4,30,0.28,Instance3,645,-13,30,0.15
Object7548_D,Instance1,874,-6,130,0.44,Instance2,874,-6,130,0.09,Instance3,874,-45,130,0.48
Object7549_D,Instance1,782,-12,10,0.5,Instance2,782,-5,10,0.02,Instance3,782,-44,10,0.47
Object7550_D,Instance1,164,-44,20,0.91,Instance2,164,-43,20,0.07,Instance3,164,-29,20,0.01
Object7551_D,Instance1,936,-20,150,0.63,Instance2,936,-3,150,0.23,Instance3,936,-34,150,0.14
Object7552_D,Instance1,237,-11,90,0.65,Instance2,237,-20,90,0.32,Instance3,237,-28,90,0.03
Object7553_D,Instance1,81,-32,20,0.63,Instance2,81,-3,20,0.09,Instance3,81,-12,20,0.28
Object7554_D,Instance1,479,-40,80,0.79,Instance2,479,-8,80,0.18,Instance3,479,-19,80,0.03
Object7555_D,Instance1,340,-36,190,0.23,Instance2,340,-4,190,0.08,Instance3,340,-49,190,0.69
Object7556_D,Instance1,8,-26,30,0.0,Instance2,8,-27,30,0.26,Instance3,8,-28,30,0.73
Object7557_D,Instance1,134,-18,80,0.52,Instance2,134,-2,80,0.48,Instance3,134,-49,80,0.01
Object7558_D,Instance1,218,-32,40,0.36,Instance2,218,-12,40,0.54,Instance3,218,-36,40,0.11
Object7559_D,Instance1,703,-50,40,0.24,Instance2,703,-46,40,0.6,Instance3,703,-4,40,0.16
Object7560_D,Instance1,5,-7,40,0.46,Instance2,5,-44,40,0.07,Instance3,5,-10,40,0.47
Object7561_D,Instance1,155,-29,100,0.32,Instance2,155,-21,100,0.65,Instance3,155,-50,100,0.03
Object7562_D,Instance1,591,-10,20,0.97,Instance2,591,-46,20,0.03,Instance3,591,-17,20,0.01
Object7563_D,Instance1,311,-5,110,0.24,Instance2,311,-3,110,0.68,Instance3,311,-39,110,0.07
Object7564_D,Instance1,492,-39,200,0.3,Instance2,492,-2,200,0.45,Instance3,492,-39,200,0.25
Object7565_D,Instance1,534,-46,50,0.9,Instance2,534,-24,50,0.04,Instance3,534,-1,50,0.06
Object7566_D,Instance1,679,-2,50,0.78,Instance2,679,-27,50,0.01,Instance3,679,-24,50,0.21
Object7567_D,Instance1,402,-50,40,0.9,Instance2,402,-50,40,0.1,Instance3,402,-28,40,0.0
Object7568_D,Instance1,692,-46,190,0.69,Instance2,692,-17,190,0.11,Instance3,692,-29,190,0.2
Object7569_D,Instance1,206,-47,200,0.97,Instance2,206,-44,200,0.01,Instance3,206,-47,200,0.02
Object7570_D,Instance1,761,-30,90,0.89,Instance2,761,-11,90,0.02,Instance3,761,-23,90,0.09
Object7571_D,Instance1,847,-17,30,0.23,Instance2,847,-25,30,0.33,Instance3,847,-13,30,0.44
Object7572_D,Instance1,228,-32,80,0.17,Instance2,228,-30,80,0.64,Instance3,228,-11,80,0.19
Object7573_D,Instance1,838,-18,80,0.4,Instance2,838,-33,80,0.19,Instance3,838,-47,80,0.41
Object7574_D,Instance1,679,-22,30,0.6,Instance2,679,-7,30,0.08,Instance3,679,-8,30,0.33
Object7575_D,Instance1,275,-9,200,0.8,Instance2,275,-35,200,0.15,Instance3,275,-2,200,0.05
Object7576_D,Instance1,718,-49,80,0.08,Instance2,718,-6,80,0.82,Instance3,718,-33,80,0.1
Object7577_D,Instance1,656,-50,10,0.56,Instance2,656,-44,10,0.42,Instance3,656,-40,10,0.01
Object7578_D,Instance1,884,-38,40,0.76,Instance2,884,-9,40,0.16,Instance3,884,-11,40,0.09
Object7579_D,Instance1,858,-30,80,0.04,Instance2,858,-34,80,0.03,Instance3,858,-41,80,0.93
Object7580_D,Instance1,822,-35,50,0.73,Instance2,822,-1,50,0.15,Instance3,822,-2,50,0.12
Object7581_D,Instance1,861,-44,40,0.39,Instance2,861,-19,40,0.14,Instance3,861,-49,40,0.47
Object7582_D,Instance1,120,-5,120,0.13,Instance2,120,-23,120,0.61,Instance3,120,-11,120,0.27
Object7583_D,Instance1,887,-27,60,0.43,Instance2,887,-34,60,0.54,Instance3,887,-33,60,0.04
Object7584_D,Instance1,422,-47,190,0.71,Instance2,422,-21,190,0.03,Instance3,422,-10,190,0.26
Object7585_D,Instance1,921,-13,60,0.71,Instance2,921,-16,60,0.11,Instance3,921,-28,60,0.18
Object7586_D,Instance1,902,-20,150,0.52,Instance2,902,-27,150,0.43,Instance3,902,-47,150,0.04
Object7587_D,Instance1,192,-18,50,0.09,Instance2,192,-21,50,0.01,Instance3,192,-22,50,0.9
Object7588_D,Instance1,152,-18,100,0.18,Instance2,152,-2,100,0.05,Instance3,152,-25,100,0.76
Object7589_D,Instance1,670,-9,70,0.75,Instance2,670,-47,70,0.04,Instance3,670,-27,70,0.21
Object7590_D,Instance1,508,-13,60,0.45,Instance2,508,-43,60,0.41,Instance3,508,-3,60,0.14
Object7591_D,Instance1,494,-24,170,0.21,Instance2,494,-15,170,0.53,Instance3,494,-48,170,0.27
Object7592_D,Instance1,906,-8,140,0.28,Instance2,906,-5,140,0.4,Instance3,906,-8,140,0.32
Object7593_D,Instance1,146,-7,140,0.97,Instance2,146,-24,140,0.01,Instance3,146,-2,140,0.02
Object7594_D,Instance1,300,-14,200,0.03,Instance2,300,-48,200,0.22,Instance3,300,-14,200,0.75
Object7595_D,Instance1,293,-18,130,0.28,Instance2,293,-6,130,0.63,Instance3,293,-1,130,0.09
Object7596_D,Instance1,885,-28,190,0.77,Instance2,885,-46,190,0.21,Instance3,885,-22,190,0.02
Object7597_D,Instance1,981,-15,50,0.19,Instance2,981,-21,50,0.56,Instance3,981,-37,50,0.25
Object7598_D,Instance1,5,-22,50,0.76,Instance2,5,-41,50,0.04,Instance3,5,-44,50,0.2
Object7599_D,Instance1,951,-16,130,0.68,Instance2,951,-4,130,0.15,Instance3,951,-38,130,0.17
Object7600_D,Instance1,30,-42,20,0.88,Instance2,30,-15,20,0.12,Instance3,30,-3,20,0.01
Object7601_D,Instance1,27,-47,10,0.22,Instance2,27,-24,10,0.15,Instance3,27,-39,10,0.63
Object7602_D,Instance1,705,-6,200,0.87,Instance2,705,-29,200,0.02,Instance3,705,-35,200,0.11
Object7603_D,Instance1,597,-50,50,0.0,Instance2,597,-49,50,0.26,Instance3,597,-26,50,0.74
Object7604_D,Instance1,683,-48,70,0.28,Instance2,683,-35,70,0.48,Instance3,683,-14,70,0.25
Object7605_D,Instance1,967,-18,150,0.83,Instance2,967,-28,150,0.08,Instance3,967,-43,150,0.09
Object7606_D,Instance1,467,-41,100,0.12,Instance2,467,-23,100,0.22,Instance3,467,-27,100,0.66
Object7607_D,Instance1,350,-48,140,0.13,Instance2,350,-12,140,0.33,Instance3,350,-36,140,0.54
Object7608_D,Instance1,509,-43,10,0.54,Instance2,509,-33,10,0.35,Instance3,509,-13,10,0.11
Object7609_D,Instance1,984,-39,110,0.85,Instance2,984,-40,110,0.02,Instance3,984,-30,110,0.13
Object7610_D,Instance1,370,-43,80,0.37,Instance2,370,-46,80,0.07,Instance3,370,-38,80,0.56
Object7611_D,Instance1,819,-4,10,0.79,Instance2,819,-49,10,0.01,Instance3,819,-32,10,0.2
Object7612_D,Instance1,275,-31,80,0.88,Instance2,275,-13,80,0.08,Instance3,275,-5,80,0.04
Object7613_D,Instance1,991,-18,40,0.62,Instance2,991,-42,40,0.21,Instance3,991,-1,40,0.17
Object7614_D,Instance1,936,-2,100,0.56,Instance2,936,-18,100,0.19,Instance3,936,-24,100,0.25
Object7615_D,Instance1,543,-18,80,0.67,Instance2,543,-13,80,0.1,Instance3,543,-1,80,0.23
Object7616_D,Instance1,789,-14,190,0.05,Instance2,789,-4,190,0.72,Instance3,789,-37,190,0.23
Object7617_D,Instance1,83,-43,30,0.08,Instance2,83,-3,30,0.43,Instance3,83,-49,30,0.5
Object7618_D,Instance1,371,-28,90,0.47,Instance2,371,-32,90,0.1,Instance3,371,-12,90,0.43
Object7619_D,Instance1,395,-44,200,0.79,Instance2,395,-36,200,0.01,Instance3,395,-9,200,0.2
Object7620_D,Instance1,432,-19,70,0.59,Instance2,432,-44,70,0.01,Instance3,432,-34,70,0.4
Object7621_D,Instance1,743,-48,190,0.45,Instance2,743,-45,190,0.44,Instance3,743,-2,190,0.11
Object7622_D,Instance1,618,-47,200,0.09,Instance2,618,-23,200,0.84,Instance3,618,-13,200,0.07
Object7623_D,Instance1,914,-47,120,0.89,Instance2,914,-11,120,0.09,Instance3,914,-34,120,0.02
Object7624_D,Instance1,963,-46,100,0.7,Instance2,963,-4,100,0.03,Instance3,963,-44,100,0.27
Object7625_D,Instance1,709,-7,60,0.4,Instance2,709,-39,60,0.42,Instance3,709,-9,60,0.17
Object7626_D,Instance1,221,-21,150,0.65,Instance2,221,-40,150,0.05,Instance3,221,-30,150,0.3
