Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object4608_D,Instance1,991,-26,160,0.98,Instance2,991,-36,160,0.01,Instance3,991,-45,160,0.01
Object4609_D,Instance1,55,-48,80,0.17,Instance2,55,-37,80,0.81,Instance3,55,-15,80,0.02
Object4610_D,Instance1,437,-16,10,0.42,Instance2,437,-3,10,0.16,Instance3,437,-43,10,0.42
Object4611_D,Instance1,387,-43,150,0.41,Instance2,387,-30,150,0.4,Instance3,387,-33,150,0.19
Object4612_D,Instance1,312,-29,100,0.62,Instance2,312,-17,100,0.25,Instance3,312,-50,100,0.13
Object4613_D,Instance1,952,-35,50,0.45,Instance2,952,-47,50,0.53,Instance3,952,-25,50,0.02
Object4614_D,Instance1,570,-18,110,0.48,Instance2,570,-26,110,0.48,Instance3,570,-23,110,0.03
Object4615_D,Instance1,443,-2,40,0.74,Instance2,443,-18,40,0.25,Instance3,443,-9,40,0.02
Object4616_D,Instance1,629,-11,200,0.95,Instance2,629,-23,200,0.04,Instance3,629,-19,200,0.01
Object4617_D,Instance1,513,-12,100,0.26,Instance2,513,-7,100,0.65,Instance3,513,-43,100,0.09
Object4618_D,Instance1,636,-15,50,0.67,Instance2,636,-14,50,0.17,Instance3,636,-10,50,0.17
Object4619_D,Instance1,743,-31,130,0.4,Instance2,743,-27,130,0.05,Instance3,743,-26,130,0.55
Object4620_D,Instance1,956,-9,170,0.43,Instance2,956,-8,170,0.22,Instance3,956,-3,170,0.35
Object4621_D,Instance1,589,-19,100,0.12,Instance2,589,-6,100,0.09,Instance3,589,-33,100,0.78
Object4622_D,Instance1,325,-50,60,0.69,Instance2,325,-19,60,0.22,Instance3,325,-14,60,0.09
Object4623_D,Instance1,952,-1,200,0.61,Instance2,952,-32,200,0.09,Instance3,952,-26,200,0.3
Object4624_D,Instance1,941,-30,110,0.45,Instance2,941,-13,110,0.44,Instance3,941,-48,110,0.1
Object4625_D,Instance1,165,-49,170,0.32,Instance2,165,-30,170,0.52,Instance3,165,-46,170,0.16
Object4626_D,Instance1,839,-19,80,0.6,Instance2,839,-5,80,0.36,Instance3,839,-4,80,0.04
Object4627_D,Instance1,159,-37,100,0.29,Instance2,159,-3,100,0.52,Instance3,159,-22,100,0.2
Object4628_D,Instance1,313,-16,60,0.48,Instance2,313,-9,60,0.52,Instance3,313,-24,60,0.0
Object4629_D,Instance1,823,-48,90,0.68,Instance2,823,-32,90,0.26,Instance3,823,-39,90,0.07
Object4630_D,Instance1,9,-2,90,0.69,Instance2,9,-28,90,0.17,Instance3,9,-9,90,0.14
Object4631_D,Instance1,840,-14,190,0.92,Instance2,840,-11,190,0.06,Instance3,840,-48,190,0.02
Object4632_D,Instance1,400,-19,150,0.88,Instance2,400,-17,150,0.02,Instance3,400,-32,150,0.1
Object4633_D,Instance1,83,-39,50,0.92,Instance2,83,-18,50,0.03,Instance3,83,-20,50,0.05
Object4634_D,Instance1,200,-1,130,0.47,Instance2,200,-3,130,0.18,Instance3,200,-18,130,0.35
Object4635_D,Instance1,280,-27,140,0.02,Instance2,280,-2,140,0.44,Instance3,280,-28,140,0.53
Object4636_D,Instance1,395,-9,70,0.11,Instance2,395,-6,70,0.69,Instance3,395,-20,70,0.2
Object4637_D,Instance1,622,-8,30,0.07,Instance2,622,-20,30,0.37,Instance3,622,-26,30,0.57
Object4638_D,Instance1,828,-29,110,0.66,Instance2,828,-33,110,0.19,Instance3,828,-36,110,0.14
Object4639_D,Instance1,745,-12,50,0.41,Instance2,745,-16,50,0.53,Instance3,745,-46,50,0.06
Object4640_D,Instance1,191,-21,110,0.83,Instance2,191,-11,110,0.06,Instance3,191,-30,110,0.1
Object4641_D,Instance1,419,-2,80,0.37,Instance2,419,-36,80,0.03,Instance3,419,-30,80,0.6
Object4642_D,Instance1,316,-48,180,0.1,Instance2,316,-6,180,0.85,Instance3,316,-26,180,0.05
Object4643_D,Instance1,776,-25,50,0.15,Instance2,776,-25,50,0.62,Instance3,776,-12,50,0.23
Object4644_D,Instance1,610,-47,120,0.31,Instance2,610,-39,120,0.0,Instance3,610,-16,120,0.69
Object4645_D,Instance1,744,-37,70,0.66,Instance2,744,-50,70,0.07,Instance3,744,-14,70,0.27
Object4646_D,Instance1,396,-22,80,0.61,Instance2,396,-42,80,0.01,Instance3,396,-13,80,0.39
Object4647_D,Instance1,121,-50,150,0.15,Instance2,121,-20,150,0.31,Instance3,121,-19,150,0.54
Object4648_D,Instance1,921,-21,30,0.88,Instance2,921,-19,30,0.02,Instance3,921,-7,30,0.11
Object4649_D,Instance1,116,-21,60,0.28,Instance2,116,-25,60,0.05,Instance3,116,-42,60,0.67
Object4650_D,Instance1,262,-16,120,0.26,Instance2,262,-14,120,0.13,Instance3,262,-35,120,0.61
Object4651_D,Instance1,178,-16,80,0.64,Instance2,178,-32,80,0.01,Instance3,178,-26,80,0.35
Object4652_D,Instance1,377,-16,90,0.51,Instance2,377,-3,90,0.18,Instance3,377,-40,90,0.3
Object4653_D,Instance1,297,-11,110,0.28,Instance2,297,-20,110,0.28,Instance3,297,-44,110,0.43
Object4654_D,Instance1,378,-7,20,0.88,Instance2,378,-30,20,0.05,Instance3,378,-16,20,0.07
Object4655_D,Instance1,682,-47,170,0.87,Instance2,682,-14,170,0.0,Instance3,682,-5,170,0.13
Object4656_D,Instance1,702,-49,40,0.41,Instance2,702,-14,40,0.22,Instance3,702,-28,40,0.38
Object4657_D,Instance1,588,-38,190,0.41,Instance2,588,-2,190,0.05,Instance3,588,-10,190,0.53
Object4658_D,Instance1,848,-14,180,0.54,Instance2,848,-46,180,0.4,Instance3,848,-7,180,0.06
Object4659_D,Instance1,355,-21,80,0.7,Instance2,355,-18,80,0.02,Instance3,355,-8,80,0.27
Object4660_D,Instance1,871,-23,60,0.78,Instance2,871,-21,60,0.18,Instance3,871,-22,60,0.04
Object4661_D,Instance1,303,-42,60,0.76,Instance2,303,-20,60,0.23,Instance3,303,-37,60,0.0
Object4662_D,Instance1,734,-43,90,0.12,Instance2,734,-42,90,0.54,Instance3,734,-4,90,0.34
Object4663_D,Instance1,810,-7,30,0.42,Instance2,810,-27,30,0.18,Instance3,810,-8,30,0.4
Object4664_D,Instance1,177,-35,100,0.35,Instance2,177,-36,100,0.55,Instance3,177,-6,100,0.1
Object4665_D,Instance1,171,-19,160,0.82,Instance2,171,-50,160,0.13,Instance3,171,-10,160,0.04
Object4666_D,Instance1,892,-40,180,0.41,Instance2,892,-7,180,0.51,Instance3,892,-24,180,0.08
Object4667_D,Instance1,597,-4,30,0.24,Instance2,597,-45,30,0.22,Instance3,597,-48,30,0.54
Object4668_D,Instance1,989,-15,50,0.81,Instance2,989,-20,50,0.11,Instance3,989,-34,50,0.09
Object4669_D,Instance1,571,-42,110,0.26,Instance2,571,-14,110,0.03,Instance3,571,-6,110,0.71
Object4670_D,Instance1,346,-18,70,0.56,Instance2,346,-28,70,0.4,Instance3,346,-27,70,0.04
Object4671_D,Instance1,732,-42,150,0.2,Instance2,732,-23,150,0.35,Instance3,732,-4,150,0.45
Object4672_D,Instance1,21,-9,60,0.33,Instance2,21,-33,60,0.47,Instance3,21,-44,60,0.2
Object4673_D,Instance1,475,-7,70,0.89,Instance2,475,-50,70,0.08,Instance3,475,-37,70,0.03
Object4674_D,Instance1,342,-49,150,0.5,Instance2,342,-48,150,0.24,Instance3,342,-26,150,0.26
Object4675_D,Instance1,131,-15,110,0.35,Instance2,131,-45,110,0.56,Instance3,131,-28,110,0.09
Object4676_D,Instance1,566,-38,160,0.87,Instance2,566,-47,160,0.12,Instance3,566,-18,160,0.01
Object4677_D,Instance1,125,-26,170,0.56,Instance2,125,-40,170,0.31,Instance3,125,-13,170,0.13
Object4678_D,Instance1,748,-44,100,0.04,Instance2,748,-36,100,0.13,Instance3,748,-32,100,0.83
Object4679_D,Instance1,707,-50,160,0.17,Instance2,707,-48,160,0.36,Instance3,707,-21,160,0.47
Object4680_D,Instance1,666,-24,150,0.99,Instance2,666,-15,150,0.01,Instance3,666,-26,150,0.0
Object4681_D,Instance1,842,-48,170,0.15,Instance2,842,-48,170,0.01,Instance3,842,-22,170,0.83
Object4682_D,Instance1,3,-2,70,0.22,Instance2,3,-41,70,0.56,Instance3,3,-47,70,0.22
Object4683_D,Instance1,566,-10,120,0.37,Instance2,566,-48,120,0.07,Instance3,566,-45,120,0.56
Object4684_D,Instance1,318,-50,60,0.89,Instance2,318,-49,60,0.06,Instance3,318,-16,60,0.05
Object4685_D,Instance1,214,-31,30,0.37,Instance2,214,-49,30,0.17,Instance3,214,-40,30,0.47
Object4686_D,Instance1,782,-14,50,0.37,Instance2,782,-30,50,0.0,Instance3,782,-47,50,0.62
Object4687_D,Instance1,34,-9,20,0.54,Instance2,34,-11,20,0.2,Instance3,34,-19,20,0.26
Object4688_D,Instance1,847,-31,110,0.29,Instance2,847,-36,110,0.05,Instance3,847,-8,110,0.66
Object4689_D,Instance1,382,-29,190,0.53,Instance2,382,-15,190,0.41,Instance3,382,-6,190,0.07
Object4690_D,Instance1,498,-39,90,0.2,Instance2,498,-13,90,0.22,Instance3,498,-45,90,0.58
Object4691_D,Instance1,252,-49,150,0.79,Instance2,252,-9,150,0.01,Instance3,252,-12,150,0.2
Object4692_D,Instance1,293,-17,180,0.49,Instance2,293,-45,180,0.23,Instance3,293,-26,180,0.28
Object4693_D,Instance1,658,-11,110,0.75,Instance2,658,-6,110,0.2,Instance3,658,-24,110,0.05
Object4694_D,Instance1,992,-4,80,0.36,Instance2,992,-7,80,0.42,Instance3,992,-14,80,0.23
Object4695_D,Instance1,280,-27,180,0.04,Instance2,280,-27,180,0.72,Instance3,280,-31,180,0.24
Object4696_D,Instance1,421,-10,140,0.94,Instance2,421,-31,140,0.0,Instance3,421,-1,140,0.06
Object4697_D,Instance1,22,-12,30,0.55,Instance2,22,-11,30,0.2,Instance3,22,-38,30,0.25
Object4698_D,Instance1,713,-24,80,0.55,Instance2,713,-9,80,0.39,Instance3,713,-30,80,0.06
Object4699_D,Instance1,567,-41,140,0.73,Instance2,567,-35,140,0.11,Instance3,567,-49,140,0.16
Object4700_D,Instance1,938,-50,160,0.91,Instance2,938,-24,160,0.05,Instance3,938,-40,160,0.04
Object4701_D,Instance1,636,-22,20,0.03,Instance2,636,-43,20,0.25,Instance3,636,-8,20,0.72
Object4702_D,Instance1,525,-15,50,0.45,Instance2,525,-40,50,0.36,Instance3,525,-47,50,0.19
Object4703_D,Instance1,132,-30,140,0.08,Instance2,132,-50,140,0.01,Instance3,132,-29,140,0.91
Object4704_D,Instance1,643,-29,170,0.22,Instance2,643,-20,170,0.05,Instance3,643,-24,170,0.73
Object4705_D,Instance1,865,-43,140,0.67,Instance2,865,-41,140,0.04,Instance3,865,-18,140,0.29
Object4706_D,Instance1,49,-13,140,0.22,Instance2,49,-38,140,0.39,Instance3,49,-28,140,0.38
Object4707_D,Instance1,711,-37,130,0.57,Instance2,711,-20,130,0.06,Instance3,711,-42,130,0.38
Object4708_D,Instance1,597,-38,50,0.73,Instance2,597,-11,50,0.21,Instance3,597,-45,50,0.07
Object4709_D,Instance1,821,-46,120,0.65,Instance2,821,-6,120,0.18,Instance3,821,-13,120,0.17
Object4710_D,Instance1,297,-2,90,0.69,Instance2,297,-1,90,0.11,Instance3,297,-29,90,0.19
Object4711_D,Instance1,548,-28,200,0.47,Instance2,548,-11,200,0.03,Instance3,548,-14,200,0.5
Object4712_D,Instance1,781,-11,140,0.09,Instance2,781,-45,140,0.59,Instance3,781,-25,140,0.32
Object4713_D,Instance1,293,-20,60,0.9,Instance2,293,-31,60,0.08,Instance3,293,-30,60,0.02
Object4714_D,Instance1,752,-12,190,0.05,Instance2,752,-34,190,0.66,Instance3,752,-40,190,0.29
Object4715_D,Instance1,268,-38,200,0.63,Instance2,268,-28,200,0.11,Instance3,268,-9,200,0.26
Object4716_D,Instance1,389,-42,200,0.49,Instance2,389,-48,200,0.13,Instance3,389,-41,200,0.38
Object4717_D,Instance1,603,-22,60,0.09,Instance2,603,-5,60,0.61,Instance3,603,-1,60,0.3
Object4718_D,Instance1,668,-19,90,0.3,Instance2,668,-25,90,0.18,Instance3,668,-46,90,0.52
Object4719_D,Instance1,36,-36,150,0.45,Instance2,36,-37,150,0.42,Instance3,36,-49,150,0.13
Object4720_D,Instance1,356,-29,130,0.61,Instance2,356,-19,130,0.32,Instance3,356,-6,130,0.07
Object4721_D,Instance1,134,-24,70,0.73,Instance2,134,-27,70,0.13,Instance3,134,-10,70,0.14
Object4722_D,Instance1,282,-35,20,0.47,Instance2,282,-25,20,0.04,Instance3,282,-1,20,0.49
Object4723_D,Instance1,6,-36,190,0.91,Instance2,6,-13,190,0.02,Instance3,6,-42,190,0.08
Object4724_D,Instance1,712,-26,140,0.05,Instance2,712,-13,140,0.94,Instance3,712,-23,140,0.01
Object4725_D,Instance1,218,-33,60,0.29,Instance2,218,-34,60,0.2,Instance3,218,-8,60,0.52
Object4726_D,Instance1,981,-36,160,0.04,Instance2,981,-13,160,0.39,Instance3,981,-2,160,0.57
Object4727_D,Instance1,383,-31,100,0.05,Instance2,383,-17,100,0.91,Instance3,383,-17,100,0.04
Object4728_D,Instance1,199,-20,50,0.28,Instance2,199,-23,50,0.38,Instance3,199,-16,50,0.34
Object4729_D,Instance1,649,-7,80,0.92,Instance2,649,-13,80,0.02,Instance3,649,-29,80,0.06
Object4730_D,Instance1,642,-22,80,0.07,Instance2,642,-1,80,0.48,Instance3,642,-37,80,0.44
Object4731_D,Instance1,670,-13,10,0.08,Instance2,670,-35,10,0.19,Instance3,670,-29,10,0.72
Object4732_D,Instance1,658,-37,130,0.4,Instance2,658,-47,130,0.2,Instance3,658,-48,130,0.4
Object4733_D,Instance1,16,-29,30,0.93,Instance2,16,-13,30,0.01,Instance3,16,-25,30,0.05
Object4734_D,Instance1,316,-49,10,0.1,Instance2,316,-49,10,0.76,Instance3,316,-12,10,0.13
Object4735_D,Instance1,404,-47,160,0.19,Instance2,404,-40,160,0.19,Instance3,404,-17,160,0.62
Object4736_D,Instance1,2,-34,200,0.68,Instance2,2,-5,200,0.07,Instance3,2,-4,200,0.25
Object4737_D,Instance1,419,-26,80,0.44,Instance2,419,-7,80,0.13,Instance3,419,-24,80,0.43
Object4738_D,Instance1,911,-36,40,0.12,Instance2,911,-45,40,0.04,Instance3,911,-22,40,0.85
Object4739_D,Instance1,957,-41,30,0.66,Instance2,957,-21,30,0.16,Instance3,957,-2,30,0.18
Object4740_D,Instance1,168,-32,140,0.41,Instance2,168,-47,140,0.44,Instance3,168,-49,140,0.15
Object4741_D,Instance1,639,-43,80,0.58,Instance2,639,-49,80,0.36,Instance3,639,-44,80,0.06
Object4742_D,Instance1,152,-35,20,0.43,Instance2,152,-14,20,0.52,Instance3,152,-27,20,0.05
Object4743_D,Instance1,115,-39,30,0.37,Instance2,115,-10,30,0.19,Instance3,115,-50,30,0.44
Object4744_D,Instance1,836,-18,20,0.76,Instance2,836,-47,20,0.2,Instance3,836,-24,20,0.04
Object4745_D,Instance1,625,-2,20,0.23,Instance2,625,-7,20,0.18,Instance3,625,-49,20,0.59
Object4746_D,Instance1,913,-16,120,0.8,Instance2,913,-42,120,0.02,Instance3,913,-4,120,0.18
Object4747_D,Instance1,663,-18,20,0.61,Instance2,663,-3,20,0.16,Instance3,663,-15,20,0.24
Object4748_D,Instance1,468,-17,20,0.45,Instance2,468,-13,20,0.18,Instance3,468,-16,20,0.37
Object4749_D,Instance1,218,-43,170,0.1,Instance2,218,-38,170,0.76,Instance3,218,-35,170,0.14
Object4750_D,Instance1,378,-2,30,0.54,Instance2,378,-45,30,0.44,Instance3,378,-12,30,0.01
Object4751_D,Instance1,278,-32,30,0.23,Instance2,278,-33,30,0.06,Instance3,278,-16,30,0.71
Object4752_D,Instance1,192,-13,160,0.81,Instance2,192,-10,160,0.03,Instance3,192,-3,160,0.16
Object4753_D,Instance1,444,-14,150,0.9,Instance2,444,-47,150,0.07,Instance3,444,-35,150,0.03
Object4754_D,Instance1,138,-20,160,0.92,Instance2,138,-41,160,0.04,Instance3,138,-30,160,0.04
Object4755_D,Instance1,415,-24,40,0.85,Instance2,415,-45,40,0.0,Instance3,415,-49,40,0.14
Object4756_D,Instance1,110,-25,120,0.72,Instance2,110,-39,120,0.01,Instance3,110,-15,120,0.26
Object4757_D,Instance1,364,-38,100,0.44,Instance2,364,-44,100,0.07,Instance3,364,-43,100,0.49
Object4758_D,Instance1,497,-1,40,0.33,Instance2,497,-5,40,0.02,Instance3,497,-35,40,0.66
Object4759_D,Instance1,124,-44,50,0.77,Instance2,124,-17,50,0.1,Instance3,124,-13,50,0.13
Object4760_D,Instance1,668,-28,10,0.46,Instance2,668,-22,10,0.41,Instance3,668,-40,10,0.13
Object4761_D,Instance1,61,-15,60,0.06,Instance2,61,-15,60,0.34,Instance3,61,-24,60,0.6
Object4762_D,Instance1,477,-28,120,0.21,Instance2,477,-13,120,0.57,Instance3,477,-5,120,0.23
Object4763_D,Instance1,364,-16,20,0.2,Instance2,364,-18,20,0.75,Instance3,364,-26,20,0.04
Object4764_D,Instance1,597,-31,110,0.37,Instance2,597,-50,110,0.36,Instance3,597,-24,110,0.28
Object4765_D,Instance1,53,-28,180,0.41,Instance2,53,-13,180,0.34,Instance3,53,-40,180,0.25
Object4766_D,Instance1,846,-35,110,0.41,Instance2,846,-27,110,0.15,Instance3,846,-12,110,0.44
Object4767_D,Instance1,677,-28,90,0.53,Instance2,677,-42,90,0.35,Instance3,677,-32,90,0.11
Object4768_D,Instance1,495,-11,110,0.98,Instance2,495,-31,110,0.01,Instance3,495,-40,110,0.01
Object4769_D,Instance1,402,-44,180,0.05,Instance2,402,-37,180,0.13,Instance3,402,-15,180,0.82
Object4770_D,Instance1,54,-34,170,0.42,Instance2,54,-43,170,0.26,Instance3,54,-9,170,0.32
Object4771_D,Instance1,765,-24,110,0.5,Instance2,765,-20,110,0.46,Instance3,765,-37,110,0.03
Object4772_D,Instance1,658,-17,30,0.39,Instance2,658,-43,30,0.56,Instance3,658,-30,30,0.05
Object4773_D,Instance1,588,-47,60,0.93,Instance2,588,-47,60,0.06,Instance3,588,-40,60,0.01
Object4774_D,Instance1,136,-29,140,0.1,Instance2,136,-29,140,0.5,Instance3,136,-12,140,0.4
Object4775_D,Instance1,439,-41,130,0.51,Instance2,439,-41,130,0.35,Instance3,439,-30,130,0.14
Object4776_D,Instance1,604,-45,40,0.85,Instance2,604,-35,40,0.03,Instance3,604,-31,40,0.12
Object4777_D,Instance1,30,-21,20,0.85,Instance2,30,-20,20,0.05,Instance3,30,-39,20,0.1
Object4778_D,Instance1,340,-44,60,0.19,Instance2,340,-21,60,0.17,Instance3,340,-5,60,0.64
Object4779_D,Instance1,581,-12,150,0.31,Instance2,581,-26,150,0.27,Instance3,581,-49,150,0.42
Object4780_D,Instance1,209,-28,10,0.39,Instance2,209,-28,10,0.1,Instance3,209,-26,10,0.51
Object4781_D,Instance1,816,-35,150,0.21,Instance2,816,-41,150,0.71,Instance3,816,-19,150,0.08
Object4782_D,Instance1,737,-48,150,0.37,Instance2,737,-20,150,0.62,Instance3,737,-49,150,0.01
Object4783_D,Instance1,632,-25,10,0.98,Instance2,632,-16,10,0.01,Instance3,632,-10,10,0.01
Object4784_D,Instance1,433,-2,140,0.7,Instance2,433,-3,140,0.23,Instance3,433,-39,140,0.08
Object4785_D,Instance1,618,-12,20,0.12,Instance2,618,-49,20,0.64,Instance3,618,-22,20,0.24
Object4786_D,Instance1,256,-31,160,0.65,Instance2,256,-48,160,0.17,Instance3,256,-41,160,0.18
Object4787_D,Instance1,579,-41,150,0.82,Instance2,579,-39,150,0.06,Instance3,579,-35,150,0.12
Object4788_D,Instance1,803,-2,50,0.94,Instance2,803,-40,50,0.02,Instance3,803,-12,50,0.04
Object4789_D,Instance1,697,-28,140,0.24,Instance2,697,-45,140,0.45,Instance3,697,-43,140,0.32
Object4790_D,Instance1,431,-5,30,0.08,Instance2,431,-4,30,0.72,Instance3,431,-7,30,0.19
Object4791_D,Instance1,748,-45,10,0.12,Instance2,748,-9,10,0.35,Instance3,748,-34,10,0.53
Object4792_D,Instance1,420,-50,120,0.54,Instance2,420,-35,120,0.11,Instance3,420,-14,120,0.35
Object4793_D,Instance1,431,-32,130,0.87,Instance2,431,-3,130,0.0,Instance3,431,-11,130,0.12
Object4794_D,Instance1,488,-1,10,0.03,Instance2,488,-24,10,0.6,Instance3,488,-47,10,0.37
Object4795_D,Instance1,272,-12,70,0.85,Instance2,272,-9,70,0.14,Instance3,272,-27,70,0.01
Object4796_D,Instance1,594,-43,30,0.65,Instance2,594,-7,30,0.04,Instance3,594,-38,30,0.31
Object4797_D,Instance1,661,-17,60,0.52,Instance2,661,-16,60,0.24,Instance3,661,-49,60,0.25
Object4798_D,Instance1,163,-23,180,0.94,Instance2,163,-24,180,0.01,Instance3,163,-25,180,0.05
Object4799_D,Instance1,616,-22,50,0.5,Instance2,616,-37,50,0.27,Instance3,616,-44,50,0.23
Object4800_D,Instance1,572,-42,60,0.99,Instance2,572,-22,60,0.0,Instance3,572,-19,60,0.01
Object4801_D,Instance1,695,-4,50,0.91,Instance2,695,-44,50,0.09,Instance3,695,-47,50,0.0
Object4802_D,Instance1,525,-49,160,0.23,Instance2,525,-8,160,0.03,Instance3,525,-46,160,0.74
Object4803_D,Instance1,822,-33,190,0.74,Instance2,822,-8,190,0.07,Instance3,822,-2,190,0.19
Object4804_D,Instance1,233,-1,150,0.24,Instance2,233,-20,150,0.59,Instance3,233,-21,150,0.17
Object4805_D,Instance1,977,-14,80,0.82,Instance2,977,-29,80,0.0,Instance3,977,-21,80,0.18
Object4806_D,Instance1,861,-3,50,0.91,Instance2,861,-8,50,0.01,Instance3,861,-20,50,0.08
Object4807_D,Instance1,330,-5,50,0.73,Instance2,330,-11,50,0.2,Instance3,330,-39,50,0.07
Object4808_D,Instance1,319,-25,30,0.9,Instance2,319,-37,30,0.08,Instance3,319,-21,30,0.03
Object4809_D,Instance1,727,-47,110,0.77,Instance2,727,-3,110,0.13,Instance3,727,-39,110,0.1
Object4810_D,Instance1,865,-23,70,0.01,Instance2,865,-11,70,0.27,Instance3,865,-18,70,0.73
Object4811_D,Instance1,934,-11,30,0.8,Instance2,934,-43,30,0.07,Instance3,934,-41,30,0.13
Object4812_D,Instance1,814,-43,70,0.44,Instance2,814,-15,70,0.02,Instance3,814,-31,70,0.54
Object4813_D,Instance1,309,-7,170,0.65,Instance2,309,-5,170,0.35,Instance3,309,-49,170,0.0
Object4814_D,Instance1,218,-33,80,0.26,Instance2,218,-33,80,0.09,Instance3,218,-49,80,0.65
Object4815_D,Instance1,978,-48,40,0.05,Instance2,978,-40,40,0.64,Instance3,978,-22,40,0.31
Object4816_D,Instance1,279,-50,140,0.52,Instance2,279,-47,140,0.39,Instance3,279,-11,140,0.09
Object4817_D,Instance1,387,-28,110,0.84,Instance2,387,-9,110,0.07,Instance3,387,-21,110,0.09
Object4818_D,Instance1,215,-48,190,0.98,Instance2,215,-13,190,0.01,Instance3,215,-10,190,0.01
Object4819_D,Instance1,74,-25,20,0.45,Instance2,74,-29,20,0.5,Instance3,74,-15,20,0.05
Object4820_D,Instance1,448,-5,160,0.79,Instance2,448,-3,160,0.21,Instance3,448,-15,160,0.0
Object4821_D,Instance1,607,-37,90,0.94,Instance2,607,-22,90,0.03,Instance3,607,-47,90,0.03
Object4822_D,Instance1,975,-3,10,0.12,Instance2,975,-42,10,0.39,Instance3,975,-44,10,0.49
Object4823_D,Instance1,675,-45,120,0.61,Instance2,675,-35,120,0.25,Instance3,675,-37,120,0.14
Object4824_D,Instance1,181,-21,30,0.46,Instance2,181,-35,30,0.52,Instance3,181,-47,30,0.03
Object4825_D,Instance1,850,-38,130,0.42,Instance2,850,-35,130,0.48,Instance3,850,-25,130,0.11
Object4826_D,Instance1,315,-10,90,0.09,Instance2,315,-40,90,0.22,Instance3,315,-20,90,0.69
Object4827_D,Instance1,273,-36,110,0.78,Instance2,273,-38,110,0.08,Instance3,273,-18,110,0.14
Object4828_D,Instance1,390,-36,150,0.53,Instance2,390,-42,150,0.27,Instance3,390,-6,150,0.2
Object4829_D,Instance1,481,-17,180,0.58,Instance2,481,-42,180,0.38,Instance3,481,-2,180,0.04
Object4830_D,Instance1,780,-22,30,0.59,Instance2,780,-5,30,0.04,Instance3,780,-40,30,0.37
Object4831_D,Instance1,863,-9,160,0.58,Instance2,863,-46,160,0.4,Instance3,863,-39,160,0.02
Object4832_D,Instance1,863,-26,20,0.77,Instance2,863,-39,20,0.18,Instance3,863,-7,20,0.06
Object4833_D,Instance1,351,-2,100,0.38,Instance2,351,-21,100,0.02,Instance3,351,-36,100,0.6
Object4834_D,Instance1,332,-36,60,0.33,Instance2,332,-32,60,0.16,Instance3,332,-38,60,0.52
Object4835_D,Instance1,779,-38,160,0.14,Instance2,779,-17,160,0.03,Instance3,779,-1,160,0.83
Object4836_D,Instance1,742,-45,40,0.4,Instance2,742,-33,40,0.47,Instance3,742,-30,40,0.13
Object4837_D,Instance1,485,-12,90,0.89,Instance2,485,-43,90,0.1,Instance3,485,-32,90,0.01
Object4838_D,Instance1,364,-27,200,0.5,Instance2,364,-34,200,0.44,Instance3,364,-44,200,0.06
Object4839_D,Instance1,669,-6,80,0.48,Instance2,669,-9,80,0.29,Instance3,669,-16,80,0.23
Object4840_D,Instance1,375,-25,50,0.16,Instance2,375,-10,50,0.27,Instance3,375,-16,50,0.56
Object4841_D,Instance1,9,-18,180,0.62,Instance2,9,-14,180,0.37,Instance3,9,-19,180,0.01
Object4842_D,Instance1,175,-34,100,0.14,Instance2,175,-8,100,0.68,Instance3,175,-37,100,0.18
Object4843_D,Instance1,250,-38,90,0.51,Instance2,250,-34,90,0.34,Instance3,250,-11,90,0.15
Object4844_D,Instance1,518,-4,30,0.86,Instance2,518,-17,30,0.05,Instance3,518,-46,30,0.09
Object4845_D,Instance1,733,-26,70,0.21,Instance2,733,-8,70,0.04,Instance3,733,-3,70,0.75
Object4846_D,Instance1,374,-18,20,0.4,Instance2,374,-14,20,0.32,Instance3,374,-13,20,0.29
Object4847_D,Instance1,591,-27,60,0.68,Instance2,591,-16,60,0.27,Instance3,591,-34,60,0.05
Object4848_D,Instance1,797,-45,60,0.66,Instance2,797,-31,60,0.33,Instance3,797,-10,60,0.01
Object4849_D,Instance1,447,-26,180,0.75,Instance2,447,-11,180,0.15,Instance3,447,-19,180,0.1
Object4850_D,Instance1,367,-19,120,0.06,Instance2,367,-45,120,0.3,Instance3,367,-6,120,0.64
Object4851_D,Instance1,349,-23,20,0.05,Instance2,349,-14,20,0.9,Instance3,349,-27,20,0.05
Object4852_D,Instance1,888,-30,50,0.61,Instance2,888,-27,50,0.36,Instance3,888,-27,50,0.04
Object4853_D,Instance1,955,-5,200,0.82,Instance2,955,-9,200,0.01,Instance3,955,-34,200,0.17
Object4854_D,Instance1,760,-21,110,0.86,Instance2,760,-26,110,0.01,Instance3,760,-49,110,0.14
Object4855_D,Instance1,241,-16,170,0.85,Instance2,241,-47,170,0.12,Instance3,241,-10,170,0.02
Object4856_D,Instance1,124,-36,100,0.68,Instance2,124,-21,100,0.08,Instance3,124,-23,100,0.24
Object4857_D,Instance1,365,-27,130,0.02,Instance2,365,-41,130,0.46,Instance3,365,-13,130,0.52
Object4858_D,Instance1,618,-3,50,0.98,Instance2,618,-18,50,0.02,Instance3,618,-9,50,0.0
Object4859_D,Instance1,968,-34,160,0.81,Instance2,968,-20,160,0.13,Instance3,968,-23,160,0.06
