Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object513_A,Instance1,653,-26,120,0.25,Instance2,653,-35,120,0.6,Instance3,653,-32,120,0.15
Object514_A,Instance1,182,-36,120,0.28,Instance2,182,-12,120,0.0,Instance3,182,-32,120,0.71
Object515_A,Instance1,149,-38,130,0.65,Instance2,149,-14,130,0.13,Instance3,149,-2,130,0.22
Object516_A,Instance1,415,-50,20,0.39,Instance2,415,-31,20,0.59,Instance3,415,-31,20,0.02
Object517_A,Instance1,957,-12,180,0.23,Instance2,957,-41,180,0.65,Instance3,957,-15,180,0.12
Object518_A,Instance1,416,-34,10,0.42,Instance2,416,-21,10,0.54,Instance3,416,-44,10,0.04
Object519_A,Instance1,1,-18,200,0.18,Instance2,1,-6,200,0.35,Instance3,1,-16,200,0.47
Object520_A,Instance1,202,-43,90,0.85,Instance2,202,-49,90,0.02,Instance3,202,-28,90,0.13
Object521_A,Instance1,42,-8,50,0.76,Instance2,42,-8,50,0.19,Instance3,42,-26,50,0.05
Object522_A,Instance1,890,-20,50,0.1,Instance2,890,-12,50,0.04,Instance3,890,-28,50,0.86
Object523_A,Instance1,278,-11,100,0.29,Instance2,278,-41,100,0.47,Instance3,278,-7,100,0.24
Object524_A,Instance1,970,-37,70,0.05,Instance2,970,-24,70,0.2,Instance3,970,-11,70,0.74
Object525_A,Instance1,406,-48,180,0.02,Instance2,406,-42,180,0.52,Instance3,406,-26,180,0.45
Object526_A,Instance1,260,-44,90,0.35,Instance2,260,-27,90,0.18,Instance3,260,-7,90,0.47
Object527_A,Instance1,839,-19,20,0.27,Instance2,839,-50,20,0.63,Instance3,839,-22,20,0.1
Object528_A,Instance1,53,-25,20,0.27,Instance2,53,-5,20,0.73,Instance3,53,-10,20,0.0
Object529_A,Instance1,970,-50,80,0.23,Instance2,970,-25,80,0.71,Instance3,970,-3,80,0.07
Object530_A,Instance1,109,-10,120,0.36,Instance2,109,-2,120,0.18,Instance3,109,-49,120,0.46
Object531_A,Instance1,398,-42,80,0.45,Instance2,398,-31,80,0.16,Instance3,398,-6,80,0.39
Object532_A,Instance1,613,-26,140,0.79,Instance2,613,-24,140,0.07,Instance3,613,-32,140,0.14
Object533_A,Instance1,40,-36,120,0.49,Instance2,40,-10,120,0.45,Instance3,40,-40,120,0.06
Object534_A,Instance1,415,-48,40,0.51,Instance2,415,-43,40,0.42,Instance3,415,-45,40,0.07
Object535_A,Instance1,357,-38,130,0.51,Instance2,357,-22,130,0.09,Instance3,357,-34,130,0.4
Object536_A,Instance1,32,-32,180,0.44,Instance2,32,-22,180,0.28,Instance3,32,-13,180,0.28
Object537_A,Instance1,569,-29,130,0.44,Instance2,569,-27,130,0.39,Instance3,569,-35,130,0.17
Object538_A,Instance1,132,-19,10,0.63,Instance2,132,-49,10,0.19,Instance3,132,-45,10,0.19
Object539_A,Instance1,812,-41,190,0.46,Instance2,812,-41,190,0.06,Instance3,812,-3,190,0.48
Object540_A,Instance1,487,-40,80,0.35,Instance2,487,-18,80,0.53,Instance3,487,-43,80,0.11
Object541_A,Instance1,970,-3,150,0.85,Instance2,970,-41,150,0.07,Instance3,970,-21,150,0.08
Object542_A,Instance1,162,-36,200,0.96,Instance2,162,-25,200,0.03,Instance3,162,-2,200,0.01
Object543_A,Instance1,262,-10,40,0.09,Instance2,262,-1,40,0.55,Instance3,262,-50,40,0.36
Object544_A,Instance1,811,-29,10,0.72,Instance2,811,-7,10,0.2,Instance3,811,-37,10,0.07
Object545_A,Instance1,371,-2,30,0.19,Instance2,371,-9,30,0.64,Instance3,371,-39,30,0.17
Object546_A,Instance1,766,-10,160,0.8,Instance2,766,-45,160,0.07,Instance3,766,-35,160,0.13
Object547_A,Instance1,902,-36,140,0.31,Instance2,902,-42,140,0.59,Instance3,902,-7,140,0.09
Object548_A,Instance1,296,-33,180,0.89,Instance2,296,-9,180,0.07,Instance3,296,-50,180,0.04
Object549_A,Instance1,672,-40,10,0.33,Instance2,672,-47,10,0.66,Instance3,672,-46,10,0.02
Object550_A,Instance1,305,-7,10,0.46,Instance2,305,-20,10,0.2,Instance3,305,-6,10,0.34
Object551_A,Instance1,38,-22,140,0.09,Instance2,38,-12,140,0.28,Instance3,38,-47,140,0.63
Object552_A,Instance1,39,-2,160,0.93,Instance2,39,-28,160,0.0,Instance3,39,-21,160,0.07
Object553_A,Instance1,941,-7,160,0.04,Instance2,941,-6,160,0.28,Instance3,941,-25,160,0.68
Object554_A,Instance1,646,-30,40,0.24,Instance2,646,-45,40,0.35,Instance3,646,-12,40,0.42
Object555_A,Instance1,324,-25,30,0.84,Instance2,324,-49,30,0.13,Instance3,324,-6,30,0.03
Object556_A,Instance1,662,-42,30,0.6,Instance2,662,-7,30,0.31,Instance3,662,-20,30,0.09
Object557_A,Instance1,543,-7,50,0.56,Instance2,543,-38,50,0.27,Instance3,543,-47,50,0.16
Object558_A,Instance1,68,-45,110,0.47,Instance2,68,-36,110,0.03,Instance3,68,-15,110,0.5
Object559_A,Instance1,665,-46,160,0.08,Instance2,665,-27,160,0.5,Instance3,665,-46,160,0.42
Object560_A,Instance1,550,-39,80,0.43,Instance2,550,-38,80,0.04,Instance3,550,-49,80,0.53
Object561_A,Instance1,70,-38,130,0.4,Instance2,70,-30,130,0.49,Instance3,70,-31,130,0.11
Object562_A,Instance1,644,-46,180,0.81,Instance2,644,-10,180,0.01,Instance3,644,-31,180,0.17
Object563_A,Instance1,509,-49,90,0.25,Instance2,509,-49,90,0.52,Instance3,509,-28,90,0.23
Object564_A,Instance1,442,-4,140,0.85,Instance2,442,-44,140,0.02,Instance3,442,-14,140,0.13
Object565_A,Instance1,102,-20,140,0.7,Instance2,102,-1,140,0.25,Instance3,102,-27,140,0.05
Object566_A,Instance1,651,-2,140,0.83,Instance2,651,-30,140,0.16,Instance3,651,-17,140,0.0
Object567_A,Instance1,305,-1,90,0.1,Instance2,305,-21,90,0.14,Instance3,305,-17,90,0.75
Object568_A,Instance1,847,-15,10,0.13,Instance2,847,-21,10,0.72,Instance3,847,-17,10,0.16
Object569_A,Instance1,380,-47,80,0.36,Instance2,380,-15,80,0.18,Instance3,380,-50,80,0.46
Object570_A,Instance1,755,-11,100,0.75,Instance2,755,-18,100,0.06,Instance3,755,-16,100,0.19
Object571_A,Instance1,172,-15,40,0.68,Instance2,172,-3,40,0.01,Instance3,172,-31,40,0.31
Object572_A,Instance1,398,-23,150,0.53,Instance2,398,-5,150,0.46,Instance3,398,-5,150,0.01
Object573_A,Instance1,327,-30,90,0.46,Instance2,327,-11,90,0.11,Instance3,327,-50,90,0.43
Object574_A,Instance1,527,-19,70,0.27,Instance2,527,-3,70,0.31,Instance3,527,-31,70,0.42
Object575_A,Instance1,459,-40,160,0.02,Instance2,459,-21,160,0.83,Instance3,459,-13,160,0.15
Object576_A,Instance1,703,-38,80,0.02,Instance2,703,-24,80,0.25,Instance3,703,-44,80,0.73
Object577_A,Instance1,876,-33,80,0.14,Instance2,876,-18,80,0.67,Instance3,876,-40,80,0.19
Object578_A,Instance1,417,-32,40,0.62,Instance2,417,-17,40,0.35,Instance3,417,-29,40,0.03
Object579_A,Instance1,810,-37,130,0.19,Instance2,810,-18,130,0.21,Instance3,810,-47,130,0.6
Object580_A,Instance1,654,-2,120,0.82,Instance2,654,-43,120,0.15,Instance3,654,-5,120,0.03
Object581_A,Instance1,201,-45,50,0.49,Instance2,201,-1,50,0.41,Instance3,201,-29,50,0.1
Object582_A,Instance1,433,-12,100,0.91,Instance2,433,-49,100,0.04,Instance3,433,-11,100,0.05
Object583_A,Instance1,117,-40,200,0.71,Instance2,117,-8,200,0.16,Instance3,117,-29,200,0.13
Object584_A,Instance1,722,-50,150,0.98,Instance2,722,-44,150,0.01,Instance3,722,-35,150,0.01
Object585_A,Instance1,904,-37,120,0.42,Instance2,904,-40,120,0.52,Instance3,904,-30,120,0.06
Object586_A,Instance1,747,-44,150,0.39,Instance2,747,-41,150,0.24,Instance3,747,-4,150,0.37
Object587_A,Instance1,731,-13,90,0.91,Instance2,731,-4,90,0.0,Instance3,731,-44,90,0.09
Object588_A,Instance1,98,-29,90,0.34,Instance2,98,-49,90,0.18,Instance3,98,-6,90,0.47
Object589_A,Instance1,904,-29,130,0.82,Instance2,904,-19,130,0.1,Instance3,904,-11,130,0.08
Object590_A,Instance1,704,-50,70,0.39,Instance2,704,-24,70,0.12,Instance3,704,-13,70,0.49
Object591_A,Instance1,980,-15,140,0.97,Instance2,980,-2,140,0.02,Instance3,980,-29,140,0.01
Object592_A,Instance1,172,-46,20,0.98,Instance2,172,-25,20,0.01,Instance3,172,-33,20,0.01
Object593_A,Instance1,737,-29,20,0.63,Instance2,737,-30,20,0.03,Instance3,737,-33,20,0.34
Object594_A,Instance1,475,-37,130,0.3,Instance2,475,-9,130,0.61,Instance3,475,-25,130,0.1
Object595_A,Instance1,350,-32,20,0.38,Instance2,350,-4,20,0.42,Instance3,350,-4,20,0.2
Object596_A,Instance1,199,-21,10,0.77,Instance2,199,-29,10,0.08,Instance3,199,-37,10,0.15
Object597_A,Instance1,137,-37,200,0.6,Instance2,137,-34,200,0.28,Instance3,137,-15,200,0.11
Object598_A,Instance1,510,-41,90,0.32,Instance2,510,-18,90,0.22,Instance3,510,-27,90,0.46
Object599_A,Instance1,70,-5,200,0.14,Instance2,70,-49,200,0.16,Instance3,70,-10,200,0.7
Object600_A,Instance1,437,-45,200,0.85,Instance2,437,-39,200,0.14,Instance3,437,-11,200,0.01
Object601_A,Instance1,339,-5,100,0.97,Instance2,339,-27,100,0.01,Instance3,339,-35,100,0.03
Object602_A,Instance1,951,-12,150,0.77,Instance2,951,-41,150,0.06,Instance3,951,-27,150,0.16
Object603_A,Instance1,425,-26,190,0.41,Instance2,425,-10,190,0.58,Instance3,425,-30,190,0.01
Object604_A,Instance1,489,-24,120,0.06,Instance2,489,-30,120,0.38,Instance3,489,-44,120,0.56
Object605_A,Instance1,151,-2,10,0.71,Instance2,151,-8,10,0.27,Instance3,151,-27,10,0.02
Object606_A,Instance1,761,-33,140,0.01,Instance2,761,-20,140,0.1,Instance3,761,-11,140,0.89
Object607_A,Instance1,2,-9,80,0.46,Instance2,2,-23,80,0.47,Instance3,2,-12,80,0.07
Object608_A,Instance1,188,-25,70,0.24,Instance2,188,-30,70,0.45,Instance3,188,-27,70,0.31
Object609_A,Instance1,164,-16,90,0.72,Instance2,164,-26,90,0.08,Instance3,164,-34,90,0.2
Object610_A,Instance1,761,-22,10,0.82,Instance2,761,-30,10,0.0,Instance3,761,-8,10,0.18
Object611_A,Instance1,626,-2,200,0.93,Instance2,626,-17,200,0.05,Instance3,626,-10,200,0.02
Object612_A,Instance1,693,-24,20,0.7,Instance2,693,-24,20,0.02,Instance3,693,-16,20,0.28
Object613_A,Instance1,943,-24,90,0.25,Instance2,943,-22,90,0.2,Instance3,943,-26,90,0.55
Object614_A,Instance1,782,-7,100,0.01,Instance2,782,-46,100,0.56,Instance3,782,-39,100,0.42
Object615_A,Instance1,870,-24,170,0.72,Instance2,870,-49,170,0.06,Instance3,870,-45,170,0.21
Object616_A,Instance1,380,-9,80,0.05,Instance2,380,-30,80,0.11,Instance3,380,-18,80,0.85
Object617_A,Instance1,235,-22,20,0.25,Instance2,235,-34,20,0.54,Instance3,235,-5,20,0.2
Object618_A,Instance1,4,-7,200,0.01,Instance2,4,-3,200,0.79,Instance3,4,-27,200,0.2
Object619_A,Instance1,444,-42,90,0.79,Instance2,444,-23,90,0.21,Instance3,444,-7,90,0.0
Object620_A,Instance1,47,-23,130,0.55,Instance2,47,-50,130,0.03,Instance3,47,-21,130,0.42
Object621_A,Instance1,382,-40,30,0.45,Instance2,382,-40,30,0.15,Instance3,382,-6,30,0.4
Object622_A,Instance1,647,-46,130,0.05,Instance2,647,-44,130,0.68,Instance3,647,-12,130,0.27
Object623_A,Instance1,724,-27,50,0.25,Instance2,724,-46,50,0.37,Instance3,724,-44,50,0.38
Object624_A,Instance1,541,-5,180,0.67,Instance2,541,-15,180,0.25,Instance3,541,-12,180,0.08
Object625_A,Instance1,984,-30,130,0.01,Instance2,984,-1,130,0.09,Instance3,984,-27,130,0.9
Object626_A,Instance1,592,-10,170,0.32,Instance2,592,-14,170,0.22,Instance3,592,-13,170,0.46
Object627_A,Instance1,667,-23,20,0.23,Instance2,667,-11,20,0.67,Instance3,667,-19,20,0.1
Object628_A,Instance1,489,-45,70,0.35,Instance2,489,-33,70,0.46,Instance3,489,-28,70,0.2
Object629_A,Instance1,255,-44,160,0.92,Instance2,255,-4,160,0.02,Instance3,255,-50,160,0.06
Object630_A,Instance1,430,-12,90,0.45,Instance2,430,-24,90,0.16,Instance3,430,-32,90,0.38
Object631_A,Instance1,471,-35,40,0.45,Instance2,471,-47,40,0.3,Instance3,471,-24,40,0.26
Object632_A,Instance1,197,-43,130,0.74,Instance2,197,-25,130,0.19,Instance3,197,-36,130,0.08
Object633_A,Instance1,252,-13,10,0.33,Instance2,252,-19,10,0.14,Instance3,252,-44,10,0.52
Object634_A,Instance1,690,-19,110,0.69,Instance2,690,-4,110,0.14,Instance3,690,-33,110,0.17
Object635_A,Instance1,217,-2,130,0.36,Instance2,217,-2,130,0.62,Instance3,217,-49,130,0.03
Object636_A,Instance1,146,-6,140,0.04,Instance2,146,-49,140,0.06,Instance3,146,-9,140,0.9
Object637_A,Instance1,821,-37,60,0.23,Instance2,821,-21,60,0.63,Instance3,821,-47,60,0.14
Object638_A,Instance1,950,-42,130,0.7,Instance2,950,-6,130,0.18,Instance3,950,-2,130,0.12
Object639_A,Instance1,932,-3,60,0.65,Instance2,932,-45,60,0.25,Instance3,932,-7,60,0.1
Object640_A,Instance1,158,-27,70,0.21,Instance2,158,-38,70,0.39,Instance3,158,-13,70,0.4
Object641_A,Instance1,289,-15,100,0.05,Instance2,289,-32,100,0.89,Instance3,289,-45,100,0.07
Object642_A,Instance1,769,-11,190,0.2,Instance2,769,-20,190,0.28,Instance3,769,-13,190,0.52
Object643_A,Instance1,982,-50,90,0.96,Instance2,982,-16,90,0.02,Instance3,982,-12,90,0.02
Object644_A,Instance1,916,-1,140,0.84,Instance2,916,-40,140,0.06,Instance3,916,-7,140,0.11
Object645_A,Instance1,427,-26,120,0.76,Instance2,427,-26,120,0.01,Instance3,427,-31,120,0.24
Object646_A,Instance1,259,-21,110,0.17,Instance2,259,-28,110,0.16,Instance3,259,-5,110,0.67
Object647_A,Instance1,538,-3,190,0.31,Instance2,538,-8,190,0.43,Instance3,538,-14,190,0.26
Object648_A,Instance1,309,-42,130,0.78,Instance2,309,-8,130,0.08,Instance3,309,-30,130,0.14
Object649_A,Instance1,611,-42,170,0.05,Instance2,611,-50,170,0.27,Instance3,611,-10,170,0.68
Object650_A,Instance1,416,-7,10,0.91,Instance2,416,-31,10,0.06,Instance3,416,-13,10,0.03
Object651_A,Instance1,674,-24,170,0.04,Instance2,674,-39,170,0.39,Instance3,674,-47,170,0.57
Object652_A,Instance1,567,-30,70,0.41,Instance2,567,-11,70,0.02,Instance3,567,-32,70,0.57
Object653_A,Instance1,464,-34,120,0.18,Instance2,464,-6,120,0.31,Instance3,464,-17,120,0.52
Object654_A,Instance1,92,-37,140,0.22,Instance2,92,-44,140,0.62,Instance3,92,-11,140,0.16
Object655_A,Instance1,758,-30,190,0.16,Instance2,758,-48,190,0.05,Instance3,758,-15,190,0.79
Object656_A,Instance1,164,-2,80,0.32,Instance2,164,-2,80,0.41,Instance3,164,-35,80,0.27
Object657_A,Instance1,310,-16,20,0.75,Instance2,310,-25,20,0.12,Instance3,310,-44,20,0.12
Object658_A,Instance1,718,-10,70,0.44,Instance2,718,-45,70,0.05,Instance3,718,-1,70,0.5
Object659_A,Instance1,919,-2,40,0.94,Instance2,919,-20,40,0.04,Instance3,919,-24,40,0.02
Object660_A,Instance1,62,-31,50,0.06,Instance2,62,-12,50,0.42,Instance3,62,-26,50,0.52
Object661_A,Instance1,353,-5,200,0.99,Instance2,353,-21,200,0.01,Instance3,353,-24,200,0.0
Object662_A,Instance1,3,-46,170,0.86,Instance2,3,-50,170,0.05,Instance3,3,-14,170,0.09
Object663_A,Instance1,997,-1,90,0.32,Instance2,997,-50,90,0.5,Instance3,997,-12,90,0.18
Object664_A,Instance1,36,-34,130,0.05,Instance2,36,-7,130,0.21,Instance3,36,-48,130,0.73
Object665_A,Instance1,777,-22,160,0.32,Instance2,777,-1,160,0.2,Instance3,777,-43,160,0.48
Object666_A,Instance1,706,-26,90,0.08,Instance2,706,-39,90,0.22,Instance3,706,-30,90,0.7
Object667_A,Instance1,510,-34,190,0.35,Instance2,510,-18,190,0.22,Instance3,510,-20,190,0.43
Object668_A,Instance1,268,-45,100,0.77,Instance2,268,-10,100,0.2,Instance3,268,-36,100,0.03
Object669_A,Instance1,309,-10,30,0.94,Instance2,309,-27,30,0.0,Instance3,309,-47,30,0.06
Object670_A,Instance1,703,-34,60,0.82,Instance2,703,-27,60,0.02,Instance3,703,-15,60,0.16
Object671_A,Instance1,360,-17,160,0.82,Instance2,360,-50,160,0.16,Instance3,360,-41,160,0.03
Object672_A,Instance1,726,-24,170,0.79,Instance2,726,-48,170,0.17,Instance3,726,-4,170,0.05
Object673_A,Instance1,245,-32,60,0.02,Instance2,245,-8,60,0.32,Instance3,245,-4,60,0.66
Object674_A,Instance1,818,-36,150,0.05,Instance2,818,-14,150,0.18,Instance3,818,-7,150,0.76
Object675_A,Instance1,144,-30,140,0.03,Instance2,144,-29,140,0.24,Instance3,144,-44,140,0.72
Object676_A,Instance1,77,-33,70,0.7,Instance2,77,-39,70,0.01,Instance3,77,-40,70,0.29
Object677_A,Instance1,600,-37,160,0.81,Instance2,600,-33,160,0.04,Instance3,600,-29,160,0.15
Object678_A,Instance1,983,-35,10,1.0,Instance2,983,-48,10,0.0,Instance3,983,-4,10,0.0
Object679_A,Instance1,58,-20,140,0.64,Instance2,58,-40,140,0.19,Instance3,58,-14,140,0.17
Object680_A,Instance1,68,-50,150,0.6,Instance2,68,-9,150,0.09,Instance3,68,-3,150,0.3
Object681_A,Instance1,124,-29,30,0.76,Instance2,124,-14,30,0.11,Instance3,124,-15,30,0.13
Object682_A,Instance1,744,-26,60,0.63,Instance2,744,-10,60,0.33,Instance3,744,-36,60,0.04
Object683_A,Instance1,764,-1,130,0.25,Instance2,764,-19,130,0.06,Instance3,764,-50,130,0.69
Object684_A,Instance1,886,-33,200,0.79,Instance2,886,-24,200,0.1,Instance3,886,-35,200,0.11
Object685_A,Instance1,124,-21,110,0.08,Instance2,124,-10,110,0.21,Instance3,124,-44,110,0.72
Object686_A,Instance1,268,-19,170,0.37,Instance2,268,-33,170,0.61,Instance3,268,-26,170,0.01
Object687_A,Instance1,282,-45,50,0.0,Instance2,282,-45,50,0.84,Instance3,282,-30,50,0.16
Object688_A,Instance1,662,-25,130,0.36,Instance2,662,-44,130,0.09,Instance3,662,-14,130,0.55
Object689_A,Instance1,864,-38,200,0.94,Instance2,864,-20,200,0.06,Instance3,864,-4,200,0.0
Object690_A,Instance1,369,-34,120,0.47,Instance2,369,-26,120,0.01,Instance3,369,-44,120,0.52
Object691_A,Instance1,531,-2,50,0.96,Instance2,531,-40,50,0.03,Instance3,531,-36,50,0.01
Object692_A,Instance1,750,-39,40,0.1,Instance2,750,-13,40,0.2,Instance3,750,-27,40,0.7
Object693_A,Instance1,601,-3,60,0.56,Instance2,601,-9,60,0.08,Instance3,601,-37,60,0.36
Object694_A,Instance1,45,-24,50,0.1,Instance2,45,-28,50,0.42,Instance3,45,-12,50,0.48
Object695_A,Instance1,422,-17,180,0.4,Instance2,422,-35,180,0.5,Instance3,422,-19,180,0.1
Object696_A,Instance1,347,-23,20,0.78,Instance2,347,-29,20,0.09,Instance3,347,-7,20,0.13
Object697_A,Instance1,443,-15,130,0.01,Instance2,443,-39,130,0.85,Instance3,443,-9,130,0.14
Object698_A,Instance1,536,-3,50,0.54,Instance2,536,-43,50,0.13,Instance3,536,-16,50,0.34
Object699_A,Instance1,992,-43,100,0.35,Instance2,992,-36,100,0.26,Instance3,992,-23,100,0.39
Object700_A,Instance1,175,-11,70,0.91,Instance2,175,-45,70,0.03,Instance3,175,-42,70,0.05
Object701_A,Instance1,581,-38,40,0.35,Instance2,581,-46,40,0.5,Instance3,581,-49,40,0.15
Object702_A,Instance1,564,-19,200,0.56,Instance2,564,-42,200,0.17,Instance3,564,-19,200,0.27
Object703_A,Instance1,362,-5,140,0.88,Instance2,362,-24,140,0.1,Instance3,362,-40,140,0.02
Object704_A,Instance1,279,-6,190,0.34,Instance2,279,-21,190,0.42,Instance3,279,-41,190,0.24
Object705_A,Instance1,883,-22,130,0.94,Instance2,883,-37,130,0.06,Instance3,883,-26,130,0.0
Object706_A,Instance1,241,-36,130,0.07,Instance2,241,-48,130,0.34,Instance3,241,-42,130,0.58
Object707_A,Instance1,9,-45,150,0.12,Instance2,9,-49,150,0.73,Instance3,9,-2,150,0.15
Object708_A,Instance1,450,-45,20,0.69,Instance2,450,-39,20,0.02,Instance3,450,-21,20,0.29
Object709_A,Instance1,457,-30,30,0.59,Instance2,457,-44,30,0.16,Instance3,457,-15,30,0.25
Object710_A,Instance1,687,-3,70,0.57,Instance2,687,-22,70,0.24,Instance3,687,-23,70,0.19
Object711_A,Instance1,22,-28,40,0.64,Instance2,22,-9,40,0.07,Instance3,22,-12,40,0.29
Object712_A,Instance1,875,-44,80,0.75,Instance2,875,-48,80,0.15,Instance3,875,-25,80,0.09
Object713_A,Instance1,204,-31,180,0.23,Instance2,204,-18,180,0.72,Instance3,204,-42,180,0.05
Object714_A,Instance1,735,-20,80,0.18,Instance2,735,-43,80,0.58,Instance3,735,-25,80,0.23
Object715_A,Instance1,179,-22,140,0.78,Instance2,179,-50,140,0.21,Instance3,179,-17,140,0.02
Object716_A,Instance1,237,-10,30,0.04,Instance2,237,-26,30,0.1,Instance3,237,-42,30,0.86
Object717_A,Instance1,612,-45,160,0.24,Instance2,612,-33,160,0.6,Instance3,612,-2,160,0.15
Object718_A,Instance1,487,-36,40,0.22,Instance2,487,-36,40,0.21,Instance3,487,-10,40,0.56
Object719_A,Instance1,153,-34,20,0.99,Instance2,153,-1,20,0.0,Instance3,153,-13,20,0.0
Object720_A,Instance1,710,-35,130,0.92,Instance2,710,-16,130,0.06,Instance3,710,-41,130,0.02
Object721_A,Instance1,286,-44,30,0.03,Instance2,286,-18,30,0.04,Instance3,286,-28,30,0.93
Object722_A,Instance1,540,-15,170,0.26,Instance2,540,-11,170,0.22,Instance3,540,-35,170,0.51
Object723_A,Instance1,613,-1,80,0.63,Instance2,613,-40,80,0.31,Instance3,613,-25,80,0.06
Object724_A,Instance1,517,-2,40,0.26,Instance2,517,-37,40,0.4,Instance3,517,-18,40,0.34
Object725_A,Instance1,426,-15,70,0.61,Instance2,426,-5,70,0.25,Instance3,426,-11,70,0.14
Object726_A,Instance1,833,-48,30,0.67,Instance2,833,-34,30,0.16,Instance3,833,-5,30,0.18
Object727_A,Instance1,968,-49,190,0.1,Instance2,968,-10,190,0.08,Instance3,968,-31,190,0.82
Object728_A,Instance1,903,-14,160,0.86,Instance2,903,-42,160,0.11,Instance3,903,-7,160,0.03
Object729_A,Instance1,216,-44,130,0.32,Instance2,216,-15,130,0.0,Instance3,216,-7,130,0.68
Object730_A,Instance1,555,-31,180,0.63,Instance2,555,-31,180,0.04,Instance3,555,-14,180,0.32
Object731_A,Instance1,514,-15,140,0.29,Instance2,514,-28,140,0.21,Instance3,514,-11,140,0.51
Object732_A,Instance1,712,-42,180,0.37,Instance2,712,-20,180,0.03,Instance3,712,-30,180,0.6
Object733_A,Instance1,495,-40,50,0.93,Instance2,495,-23,50,0.03,Instance3,495,-21,50,0.04
Object734_A,Instance1,651,-3,180,0.68,Instance2,651,-3,180,0.15,Instance3,651,-39,180,0.17
Object735_A,Instance1,875,-18,10,0.27,Instance2,875,-8,10,0.19,Instance3,875,-44,10,0.53
Object736_A,Instance1,334,-18,120,0.13,Instance2,334,-17,120,0.02,Instance3,334,-35,120,0.84
Object737_A,Instance1,281,-3,10,0.44,Instance2,281,-41,10,0.48,Instance3,281,-48,10,0.08
Object738_A,Instance1,576,-49,120,0.55,Instance2,576,-34,120,0.35,Instance3,576,-4,120,0.1
Object739_A,Instance1,577,-14,130,0.52,Instance2,577,-47,130,0.31,Instance3,577,-47,130,0.17
Object740_A,Instance1,328,-41,80,0.98,Instance2,328,-20,80,0.0,Instance3,328,-24,80,0.01
Object741_A,Instance1,416,-12,70,0.34,Instance2,416,-43,70,0.2,Instance3,416,-40,70,0.46
Object742_A,Instance1,334,-16,60,0.43,Instance2,334,-1,60,0.33,Instance3,334,-17,60,0.23
Object743_A,Instance1,141,-13,130,0.01,Instance2,141,-12,130,0.8,Instance3,141,-8,130,0.19
Object744_A,Instance1,96,-31,90,0.55,Instance2,96,-43,90,0.41,Instance3,96,-9,90,0.03
Object745_A,Instance1,881,-14,110,0.23,Instance2,881,-37,110,0.57,Instance3,881,-9,110,0.2
Object746_A,Instance1,95,-27,130,0.24,Instance2,95,-34,130,0.66,Instance3,95,-32,130,0.09
Object747_A,Instance1,144,-29,190,0.81,Instance2,144,-40,190,0.09,Instance3,144,-43,190,0.1
Object748_A,Instance1,754,-34,50,0.6,Instance2,754,-24,50,0.06,Instance3,754,-1,50,0.34
Object749_A,Instance1,281,-24,50,0.52,Instance2,281,-14,50,0.2,Instance3,281,-36,50,0.28
Object750_A,Instance1,395,-2,160,0.57,Instance2,395,-25,160,0.26,Instance3,395,-32,160,0.17
Object751_A,Instance1,117,-13,30,0.55,Instance2,117,-35,30,0.24,Instance3,117,-17,30,0.21
Object752_A,Instance1,1,-27,70,0.22,Instance2,1,-7,70,0.57,Instance3,1,-1,70,0.21
Object753_A,Instance1,176,-17,150,0.03,Instance2,176,-21,150,0.54,Instance3,176,-35,150,0.43
Object754_A,Instance1,34,-23,130,0.5,Instance2,34,-48,130,0.25,Instance3,34,-17,130,0.25
Object755_A,Instance1,278,-11,80,0.16,Instance2,278,-19,80,0.61,Instance3,278,-7,80,0.23
Object756_A,Instance1,784,-45,30,0.14,Instance2,784,-2,30,0.26,Instance3,784,-9,30,0.6
Object757_A,Instance1,38,-50,200,0.4,Instance2,38,-38,200,0.14,Instance3,38,-33,200,0.46
Object758_A,Instance1,548,-41,110,0.73,Instance2,548,-4,110,0.18,Instance3,548,-25,110,0.09
Object759_A,Instance1,886,-31,70,0.23,Instance2,886,-7,70,0.73,Instance3,886,-50,70,0.04
Object760_A,Instance1,83,-25,110,0.96,Instance2,83,-38,110,0.02,Instance3,83,-10,110,0.02
Object761_A,Instance1,580,-6,170,0.15,Instance2,580,-30,170,0.09,Instance3,580,-34,170,0.76
Object762_A,Instance1,909,-38,50,0.75,Instance2,909,-15,50,0.2,Instance3,909,-50,50,0.05
Object763_A,Instance1,913,-36,50,0.65,Instance2,913,-4,50,0.17,Instance3,913,-31,50,0.18
Object764_A,Instance1,318,-47,100,0.67,Instance2,318,-25,100,0.3,Instance3,318,-19,100,0.03
Object765_A,Instance1,583,-32,40,0.58,Instance2,583,-13,40,0.39,Instance3,583,-2,40,0.03
Object766_A,Instance1,250,-46,20,0.05,Instance2,250,-2,20,0.62,Instance3,250,-50,20,0.33
Object767_A,Instance1,392,-42,150,0.63,Instance2,392,-8,150,0.07,Instance3,392,-12,150,0.3
Object768_A,Instance1,43,-6,180,0.72,Instance2,43,-47,180,0.11,Instance3,43,-5,180,0.17
Object769_A,Instance1,630,-10,50,0.03,Instance2,630,-26,50,0.41,Instance3,630,-25,50,0.56
